id,acidity,aroma,body,flavor,aftertaste,balance,quality
164,5.8,6.0,5.9,6.1,6.0,5.7,0
165,7.0,7.2,7.1,7.4,7.3,7.0,1
166,6.2,6.4,6.3,6.5,6.2,6.1,0
167,8.8,9.0,8.6,9.1,8.9,9.0,1
168,5.5,5.8,5.6,5.9,5.7,5.6,0
169,7.9,8.1,7.8,8.3,8.0,8.2,1
170,6.1,6.3,6.0,6.4,6.2,6.1,0
171,7.5,8.0,7.0,8.2,7.8,8.0,1
172,6.0,6.5,6.2,6.0,6.1,6.3,0
173,8.2,8.5,8.0,8.7,8.4,8.6,1
174,5.8,6.0,5.9,6.1,6.0,5.7,0
175,7.0,7.2,7.1,7.4,7.3,7.0,1
176,6.2,6.4,6.3,6.5,6.2,6.1,0
177,8.8,9.0,8.6,9.1,8.9,9.0,1
178,5.5,5.8,5.6,5.9,5.7,5.6,0
179,7.9,8.1,7.8,8.3,8.0,8.2,1
180,6.1,6.3,6.0,6.4,6.2,6.1,0
181,7.5,8.0,7.0,8.2,7.8,8.0,1
182,6.0,6.5,6.2,6.0,6.1,6.3,0
183,8.2,8.5,8.0,8.7,8.4,8.6,1
184,5.8,6.0,5.9,6.1,6.0,5.7,0
185,7.0,7.2,7.1,7.4,7.3,7.0,1
186,6.2,6.4,6.3,6.5,6.2,6.1,0
187,8.8,9.0,8.6,9.1,8.9,9.0,1
188,5.5,5.8,5.6,5.9,5.7,5.6,0
189,7.9,8.1,7.8,8.3,8.0,8.2,1
190,6.1,6.3,6.0,6.4,6.2,6.1,0
191,7.5,8.0,7.0,8.2,7.8,8.0,1
192,6.0,6.5,6.2,6.0,6.1,6.3,0
193,8.2,8.5,8.0,8.7,8.4,8.6,1
194,5.8,6.0,5.9,6.1,6.0,5.7,0
195,7.0,7.2,7.1,7.4,7.3,7.0,1
196,6.2,6.4,6.3,6.5,6.2,6.1,0
197,8.8,9.0,8.6,9.1,8.9,9.0,1
198,5.5,5.8,5.6,5.9,5.7,5.6,0
199,7.9,8.1,7.8,8.3,8.0,8.2,1
200,6.1,6.3,6.0,6.4,6.2,6.1,0
201,7.5,8.0,7.0,8.2,7.8,8.0,1
202,6.0,6.5,6.2,6.0,6.1,6.3,0
203,8.2,8.5,8.0,8.7,8.4,8.6,1
204,5.8,6.0,5.9,6.1,6.0,5.7,0
205,7.0,7.2,7.1,7.4,7.3,7.0,1
206,6.2,6.4,6.3,6.5,6.2,6.1,0
207,8.8,9.0,8.6,9.1,8.9,9.0,1
208,5.5,5.8,5.6,5.9,5.7,5.6,0
209,7.9,8.1,7.8,8.3,8.0,8.2,1
210,6.1,6.3,6.0,6.4,6.2,6.1,0
211,7.5,8.0,7.0,8.2,7.8,8.0,1
212,6.0,6.5,6.2,6.0,6.1,6.3,0
213,8.2,8.5,8.0,8.7,8.4,8.6,1
214,5.8,6.0,5.9,6.1,6.0,5.7,0
215,7.0,7.2,7.1,7.4,7.3,7.0,1
216,6.2,6.4,6.3,6.5,6.2,6.1,0
217,8.8,9.0,8.6,9.1,8.9,9.0,1
218,5.5,5.8,5.6,5.9,5.7,5.6,0
219,7.9,8.1,7.8,8.3,8.0,8.2,1
220,6.1,6.3,6.0,6.4,6.2,6.1,0
221,7.5,8.0,7.0,8.2,7.8,8.0,1
222,6.0,6.5,6.2,6.0,6.1,6.3,0
223,8.2,8.5,8.0,8.7,8.4,8.6,1
224,5.8,6.0,5.9,6.1,6.0,5.7,0
225,7.0,7.2,7.1,7.4,7.3,7.0,1
226,6.2,6.4,6.3,6.5,6.2,6.1,0
227,8.8,9.0,8.6,9.1,8.9,9.0,1
228,5.5,5.8,5.6,5.9,5.7,5.6,0
229,7.9,8.1,7.8,8.3,8.0,8.2,1
230,6.1,6.3,6.0,6.4,6.2,6.1,0
231,7.5,8.0,7.0,8.2,7.8,8.0,1
232,6.0,6.5,6.2,6.0,6.1,6.3,0
233,8.2,8.5,8.0,8.7,8.4,8.6,1
234,5.8,6.0,5.9,6.1,6.0,5.7,0
235,7.0,7.2,7.1,7.4,7.3,7.0,1
236,6.2,6.4,6.3,6.5,6.2,6.1,0
237,8.8,9.0,8.6,9.1,8.9,9.0,1
238,5.5,5.8,5.6,5.9,5.7,5.6,0
239,7.9,8.1,7.8,8.3,8.0,8.2,1
240,6.1,6.3,6.0,6.4,6.2,6.1,0
241,7.5,8.0,7.0,8.2,7.8,8.0,1
242,6.0,6.5,6.2,6.0,6.1,6.3,0
243,8.2,8.5,8.0,8.7,8.4,8.6,1
244,5.8,6.0,5.9,6.1,6.0,5.7,0
245,7.0,7.2,7.1,7.4,7.3,7.0,1
246,6.2,6.4,6.3,6.5,6.2,6.1,0
247,8.8,9.0,8.6,9.1,8.9,9.0,1
248,5.5,5.8,5.6,5.9,5.7,5.6,0
249,7.9,8.1,7.8,8.3,8.0,8.2,1
250,6.1,6.3,6.0,6.4,6.2,6.1,0
251,7.5,8.0,7.0,8.2,7.8,8.0,1
252,6.0,6.5,6.2,6.0,6.1,6.3,0
253,8.2,8.5,8.0,8.7,8.4,8.6,1
254,5.8,6.0,5.9,6.1,6.0,5.7,0
255,7.0,7.2,7.1,7.4,7.3,7.0,1
256,6.2,6.4,6.3,6.5,6.2,6.1,0
257,8.8,9.0,8.6,9.1,8.9,9.0,1
258,5.5,5.8,5.6,5.9,5.7,5.6,0
259,7.9,8.1,7.8,8.3,8.0,8.2,1
260,6.1,6.3,6.0,6.4,6.2,6.1,0
261,7.5,8.0,7.0,8.2,7.8,8.0,1
262,6.0,6.5,6.2,6.0,6.1,6.3,0
263,8.2,8.5,8.0,8.7,8.4,8.6,1
264,5.8,6.0,5.9,6.1,6.0,5.7,0
265,7.0,7.2,7.1,7.4,7.3,7.0,1
266,6.2,6.4,6.3,6.5,6.2,6.1,0
267,8.8,9.0,8.6,9.1,8.9,9.0,1
268,5.5,5.8,5.6,5.9,5.7,5.6,0
269,7.9,8.1,7.8,8.3,8.0,8.2,1
270,6.1,6.3,6.0,6.4,6.2,6.1,0
271,7.5,8.0,7.0,8.2,7.8,8.0,1
272,6.0,6.5,6.2,6.0,6.1,6.3,0
273,8.2,8.5,8.0,8.7,8.4,8.6,1
274,5.8,6.0,5.9,6.1,6.0,5.7,0
275,7.0,7.2,7.1,7.4,7.3,7.0,1
276,6.2,6.4,6.3,6.5,6.2,6.1,0
277,8.8,9.0,8.6,9.1,8.9,9.0,1
278,5.5,5.8,5.6,5.9,5.7,5.6,0
279,7.9,8.1,7.8,8.3,8.0,8.2,1
280,6.1,6.3,6.0,6.4,6.2,6.1,0
281,7.5,8.0,7.0,8.2,7.8,8.0,1
282,6.0,6.5,6.2,6.0,6.1,6.3,0
283,8.2,8.5,8.0,8.7,8.4,8.6,1
284,5.8,6.0,5.9,6.1,6.0,5.7,0
285,7.0,7.2,7.1,7.4,7.3,7.0,1
286,6.2,6.4,6.3,6.5,6.2,6.1,0
287,8.8,9.0,8.6,9.1,8.9,9.0,1
288,5.5,5.8,5.6,5.9,5.7,5.6,0
289,7.9,8.1,7.8,8.3,8.0,8.2,1
290,6.1,6.3,6.0,6.4,6.2,6.1,0
291,7.5,8.0,7.0,8.2,7.8,8.0,1
292,6.0,6.5,6.2,6.0,6.1,6.3,0
293,8.2,8.5,8.0,8.7,8.4,8.6,1
294,5.8,6.0,5.9,6.1,6.0,5.7,0
295,7.0,7.2,7.1,7.4,7.3,7.0,1
296,6.2,6.4,6.3,6.5,6.2,6.1,0
297,8.8,9.0,8.6,9.1,8.9,9.0,1
298,5.5,5.8,5.6,5.9,5.7,5.6,0
299,7.9,8.1,7.8,8.3,8.0,8.2,1
300,6.1,6.3,6.0,6.4,6.2,6.1,0
301,7.5,8.0,7.0,8.2,7.8,8.0,1
302,6.0,6.5,6.2,6.0,6.1,6.3,0
303,8.2,8.5,8.0,8.7,8.4,8.6,1
304,5.8,6.0,5.9,6.1,6.0,5.7,0
305,7.0,7.2,7.1,7.4,7.3,7.0,1
306,6.2,6.4,6.3,6.5,6.2,6.1,0
307,8.8,9.0,8.6,9.1,8.9,9.0,1
308,5.5,5.8,5.6,5.9,5.7,5.6,0
309,7.9,8.1,7.8,8.3,8.0,8.2,1
310,6.1,6.3,6.0,6.4,6.2,6.1,0
311,7.5,8.0,7.0,8.2,7.8,8.0,1
312,6.0,6.5,6.2,6.0,6.1,6.3,0
313,8.2,8.5,8.0,8.7,8.4,8.6,1
314,5.8,6.0,5.9,6.1,6.0,5.7,0
315,7.0,7.2,7.1,7.4,7.3,7.0,1
316,6.2,6.4,6.3,6.5,6.2,6.1,0
317,8.8,9.0,8.6,9.1,8.9,9.0,1
318,5.5,5.8,5.6,5.9,5.7,5.6,0
319,7.9,8.1,7.8,8.3,8.0,8.2,1
320,6.1,6.3,6.0,6.4,6.2,6.1,0
321,7.5,8.0,7.0,8.2,7.8,8.0,1
322,6.0,6.5,6.2,6.0,6.1,6.3,0
323,8.2,8.5,8.0,8.7,8.4,8.6,1
324,5.8,6.0,5.9,6.1,6.0,5.7,0
325,7.0,7.2,7.1,7.4,7.3,7.0,1
326,6.2,6.4,6.3,6.5,6.2,6.1,0
327,8.8,9.0,8.6,9.1,8.9,9.0,1
328,5.5,5.8,5.6,5.9,5.7,5.6,0
329,7.9,8.1,7.8,8.3,8.0,8.2,1
330,6.1,6.3,6.0,6.4,6.2,6.1,0
331,7.5,8.0,7.0,8.2,7.8,8.0,1
332,6.0,6.5,6.2,6.0,6.1,6.3,0
333,8.2,8.5,8.0,8.7,8.4,8.6,1
334,5.8,6.0,5.9,6.1,6.0,5.7,0
335,7.0,7.2,7.1,7.4,7.3,7.0,1
336,6.2,6.4,6.3,6.5,6.2,6.1,0
337,8.8,9.0,8.6,9.1,8.9,9.0,1
338,5.5,5.8,5.6,5.9,5.7,5.6,0
339,7.9,8.1,7.8,8.3,8.0,8.2,1
340,6.1,6.3,6.0,6.4,6.2,6.1,0
341,7.5,8.0,7.0,8.2,7.8,8.0,1
342,6.0,6.5,6.2,6.0,6.1,6.3,0
343,8.2,8.5,8.0,8.7,8.4,8.6,1
344,5.8,6.0,5.9,6.1,6.0,5.7,0
345,7.0,7.2,7.1,7.4,7.3,7.0,1
346,6.2,6.4,6.3,6.5,6.2,6.1,0
347,8.8,9.0,8.6,9.1,8.9,9.0,1
348,5.5,5.8,5.6,5.9,5.7,5.6,0
349,7.9,8.1,7.8,8.3,8.0,8.2,1
350,6.1,6.3,6.0,6.4,6.2,6.1,0
351,7.5,8.0,7.0,8.2,7.8,8.0,1
352,6.0,6.5,6.2,6.0,6.1,6.3,0
353,8.2,8.5,8.0,8.7,8.4,8.6,1
354,5.8,6.0,5.9,6.1,6.0,5.7,0
355,7.0,7.2,7.1,7.4,7.3,7.0,1
356,6.2,6.4,6.3,6.5,6.2,6.1,0
357,8.8,9.0,8.6,9.1,8.9,9.0,1
358,5.5,5.8,5.6,5.9,5.7,5.6,0
359,7.9,8.1,7.8,8.3,8.0,8.2,1
360,6.1,6.3,6.0,6.4,6.2,6.1,0
361,7.5,8.0,7.0,8.2,7.8,8.0,1
362,6.0,6.5,6.2,6.0,6.1,6.3,0
363,8.2,8.5,8.0,8.7,8.4,8.6,1
364,5.8,6.0,5.9,6.1,6.0,5.7,0
365,7.0,7.2,7.1,7.4,7.3,7.0,1
366,6.2,6.4,6.3,6.5,6.2,6.1,0
367,8.8,9.0,8.6,9.1,8.9,9.0,1
368,5.5,5.8,5.6,5.9,5.7,5.6,0
369,7.9,8.1,7.8,8.3,8.0,8.2,1
370,6.1,6.3,6.0,6.4,6.2,6.1,0
371,7.5,8.0,7.0,8.2,7.8,8.0,1
372,6.0,6.5,6.2,6.0,6.1,6.3,0
373,8.2,8.5,8.0,8.7,8.4,8.6,1
374,5.8,6.0,5.9,6.1,6.0,5.7,0
375,7.0,7.2,7.1,7.4,7.3,7.0,1
376,6.2,6.4,6.3,6.5,6.2,6.1,0
377,8.8,9.0,8.6,9.1,8.9,9.0,1
378,5.5,5.8,5.6,5.9,5.7,5.6,0
379,7.9,8.1,7.8,8.3,8.0,8.2,1
380,6.1,6.3,6.0,6.4,6.2,6.1,0
381,7.5,8.0,7.0,8.2,7.8,8.0,1
382,6.0,6.5,6.2,6.0,6.1,6.3,0
383,8.2,8.5,8.0,8.7,8.4,8.6,1
384,5.8,6.0,5.9,6.1,6.0,5.7,0
385,7.0,7.2,7.1,7.4,7.3,7.0,1
386,6.2,6.4,6.3,6.5,6.2,6.1,0
387,8.8,9.0,8.6,9.1,8.9,9.0,1
388,5.5,5.8,5.6,5.9,5.7,5.6,0
389,7.9,8.1,7.8,8.3,8.0,8.2,1
390,6.1,6.3,6.0,6.4,6.2,6.1,0
391,7.5,8.0,7.0,8.2,7.8,8.0,1
392,6.0,6.5,6.2,6.0,6.1,6.3,0
393,8.2,8.5,8.0,8.7,8.4,8.6,1
394,5.8,6.0,5.9,6.1,6.0,5.7,0
395,7.0,7.2,7.1,7.4,7.3,7.0,1
396,6.2,6.4,6.3,6.5,6.2,6.1,0
397,8.8,9.0,8.6,9.1,8.9,9.0,1
398,5.5,5.8,5.6,5.9,5.7,5.6,0
399,7.9,8.1,7.8,8.3,8.0,8.2,1
400,6.1,6.3,6.0,6.4,6.2,6.1,0
401,7.5,8.0,7.0,8.2,7.8,8.0,1
402,6.0,6.5,6.2,6.0,6.1,6.3,0
403,8.2,8.5,8.0,8.7,8.4,8.6,1
404,5.8,6.0,5.9,6.1,6.0,5.7,0
405,7.0,7.2,7.1,7.4,7.3,7.0,1
406,6.2,6.4,6.3,6.5,6.2,6.1,0
407,8.8,9.0,8.6,9.1,8.9,9.0,1
408,5.5,5.8,5.6,5.9,5.7,5.6,0
409,7.9,8.1,7.8,8.3,8.0,8.2,1
410,6.1,6.3,6.0,6.4,6.2,6.1,0
411,7.5,8.0,7.0,8.2,7.8,8.0,1
412,6.0,6.5,6.2,6.0,6.1,6.3,0
413,8.2,8.5,8.0,8.7,8.4,8.6,1
414,5.8,6.0,5.9,6.1,6.0,5.7,0
415,7.0,7.2,7.1,7.4,7.3,7.0,1
416,6.2,6.4,6.3,6.5,6.2,6.1,0
417,8.8,9.0,8.6,9.1,8.9,9.0,1
418,5.5,5.8,5.6,5.9,5.7,5.6,0
419,7.9,8.1,7.8,8.3,8.0,8.2,1
420,6.1,6.3,6.0,6.4,6.2,6.1,0
421,7.5,8.0,7.0,8.2,7.8,8.0,1
422,6.0,6.5,6.2,6.0,6.1,6.3,0
423,8.2,8.5,8.0,8.7,8.4,8.6,1
424,5.8,6.0,5.9,6.1,6.0,5.7,0
425,7.0,7.2,7.1,7.4,7.3,7.0,1
426,6.2,6.4,6.3,6.5,6.2,6.1,0
427,8.8,9.0,8.6,9.1,8.9,9.0,1
428,5.5,5.8,5.6,5.9,5.7,5.6,0
429,7.9,8.1,7.8,8.3,8.0,8.2,1
430,6.1,6.3,6.0,6.4,6.2,6.1,0
431,7.5,8.0,7.0,8.2,7.8,8.0,1
432,6.0,6.5,6.2,6.0,6.1,6.3,0
433,8.2,8.5,8.0,8.7,8.4,8.6,1
434,5.8,6.0,5.9,6.1,6.0,5.7,0
435,7.0,7.2,7.1,7.4,7.3,7.0,1
436,6.2,6.4,6.3,6.5,6.2,6.1,0
437,8.8,9.0,8.6,9.1,8.9,9.0,1
438,5.5,5.8,5.6,5.9,5.7,5.6,0
439,7.9,8.1,7.8,8.3,8.0,8.2,1
440,6.1,6.3,6.0,6.4,6.2,6.1,0
441,7.5,8.0,7.0,8.2,7.8,8.0,1
442,6.0,6.5,6.2,6.0,6.1,6.3,0
443,8.2,8.5,8.0,8.7,8.4,8.6,1
444,5.8,6.0,5.9,6.1,6.0,5.7,0
445,7.0,7.2,7.1,7.4,7.3,7.0,1
446,6.2,6.4,6.3,6.5,6.2,6.1,0
447,8.8,9.0,8.6,9.1,8.9,9.0,1
448,5.5,5.8,5.6,5.9,5.7,5.6,0
449,7.9,8.1,7.8,8.3,8.0,8.2,1
450,6.1,6.3,6.0,6.4,6.2,6.1,0
451,7.5,8.0,7.0,8.2,7.8,8.0,1
452,6.0,6.5,6.2,6.0,6.1,6.3,0
453,8.2,8.5,8.0,8.7,8.4,8.6,1
454,5.8,6.0,5.9,6.1,6.0,5.7,0
455,7.0,7.2,7.1,7.4,7.3,7.0,1
456,6.2,6.4,6.3,6.5,6.2,6.1,0
457,8.8,9.0,8.6,9.1,8.9,9.0,1
458,5.5,5.8,5.6,5.9,5.7,5.6,0
459,7.9,8.1,7.8,8.3,8.0,8.2,1
460,6.1,6.3,6.0,6.4,6.2,6.1,0
461,7.5,8.0,7.0,8.2,7.8,8.0,1
462,6.0,6.5,6.2,6.0,6.1,6.3,0
463,8.2,8.5,8.0,8.7,8.4,8.6,1
464,5.8,6.0,5.9,6.1,6.0,5.7,0
465,7.0,7.2,7.1,7.4,7.3,7.0,1
466,6.2,6.4,6.3,6.5,6.2,6.1,0
467,8.8,9.0,8.6,9.1,8.9,9.0,1
468,5.5,5.8,5.6,5.9,5.7,5.6,0
469,7.9,8.1,7.8,8.3,8.0,8.2,1
470,6.1,6.3,6.0,6.4,6.2,6.1,0
471,7.5,8.0,7.0,8.2,7.8,8.0,1
472,6.0,6.5,6.2,6.0,6.1,6.3,0
473,8.2,8.5,8.0,8.7,8.4,8.6,1
474,5.8,6.0,5.9,6.1,6.0,5.7,0
475,7.0,7.2,7.1,7.4,7.3,7.0,1
476,6.2,6.4,6.3,6.5,6.2,6.1,0
477,8.8,9.0,8.6,9.1,8.9,9.0,1
478,5.5,5.8,5.6,5.9,5.7,5.6,0
479,7.9,8.1,7.8,8.3,8.0,8.2,1
480,6.1,6.3,6.0,6.4,6.2,6.1,0
