id,acidity,aroma,body,flavor,aftertaste,balance,quality
1526,6.2,6.4,6.3,6.5,6.2,6.1,0
1492,6.0,6.5,6.2,6.0,6.1,6.3,0
1316,6.2,6.4,6.3,6.5,6.2,6.1,0
1059,7.9,8.1,7.8,8.3,8.0,8.2,1
310,6.1,6.3,6.0,6.4,6.2,6.1,0
227,8.8,9.0,8.6,9.1,8.9,9.0,1
232,6.0,6.5,6.2,6.0,6.1,6.3,0
1489,7.9,8.1,7.8,8.3,8.0,8.2,1
1570,6.1,6.3,6.0,6.4,6.2,6.1,0
614,5.8,6.0,5.9,6.1,6.0,5.7,0
164,5.8,6.0,5.9,6.1,6.0,5.7,0
858,5.5,5.8,5.6,5.9,5.7,5.6,0
1494,5.8,6.0,5.9,6.1,6.0,5.7,0
267,8.8,9.0,8.6,9.1,8.9,9.0,1
149,7.9,8.1,7.8,8.3,8.0,8.2,1
1420,6.1,6.3,6.0,6.4,6.2,6.1,0
618,5.5,5.8,5.6,5.9,5.7,5.6,0
975,7.0,7.2,7.1,7.4,7.3,7.0,1
708,5.5,5.8,5.6,5.9,5.7,5.6,0
723,8.2,8.5,8.0,8.7,8.4,8.6,1
693,8.2,8.5,8.0,8.7,8.4,8.6,1
1330,6.1,6.3,6.0,6.4,6.2,6.1,0
1238,5.5,5.8,5.6,5.9,5.7,5.6,0
1076,6.2,6.4,6.3,6.5,6.2,6.1,0
1121,7.5,8.0,7.0,8.2,7.8,8.0,1
287,8.8,9.0,8.6,9.1,8.9,9.0,1
1481,7.5,8.0,7.0,8.2,7.8,8.0,1
1629,7.9,8.1,7.8,8.3,8.0,8.2,1
907,8.8,9.0,8.6,9.1,8.9,9.0,1
1512,6.0,6.5,6.2,6.0,6.1,6.3,0
1467,8.8,9.0,8.6,9.1,8.9,9.0,1
917,8.8,9.0,8.6,9.1,8.9,9.0,1
1606,6.2,6.4,6.3,6.5,6.2,6.1,0
1405,7.0,7.2,7.1,7.4,7.3,7.0,1
783,8.2,8.5,8.0,8.7,8.4,8.6,1
552,6.0,6.5,6.2,6.0,6.1,6.3,0
922,6.0,6.5,6.2,6.0,6.1,6.3,0
1256,6.2,6.4,6.3,6.5,6.2,6.1,0
998,5.5,5.8,5.6,5.9,5.7,5.6,0
1499,7.9,8.1,7.8,8.3,8.0,8.2,1
1482,6.0,6.5,6.2,6.0,6.1,6.3,0
868,5.5,5.8,5.6,5.9,5.7,5.6,0
494,5.8,6.0,5.9,6.1,6.0,5.7,0
1344,5.8,6.0,5.9,6.1,6.0,5.7,0
278,5.5,5.8,5.6,5.9,5.7,5.6,0
1700,6.1,6.3,6.0,6.4,6.2,6.1,0
359,7.9,8.1,7.8,8.3,8.0,8.2,1
1027,8.8,9.0,8.6,9.1,8.9,9.0,1
237,8.8,9.0,8.6,9.1,8.9,9.0,1
1720,6.1,6.3,6.0,6.4,6.2,6.1,0
1472,6.0,6.5,6.2,6.0,6.1,6.3,0
209,7.9,8.1,7.8,8.3,8.0,8.2,1
1274,5.8,6.0,5.9,6.1,6.0,5.7,0
1649,7.9,8.1,7.8,8.3,8.0,8.2,1
59,7.9,8.1,7.8,8.3,8.0,8.2,1
1464,5.8,6.0,5.9,6.1,6.0,5.7,0
1457,8.8,9.0,8.6,9.1,8.9,9.0,1
364,5.8,6.0,5.9,6.1,6.0,5.7,0
949,7.9,8.1,7.8,8.3,8.0,8.2,1
893,8.2,8.5,8.0,8.7,8.4,8.6,1
1038,5.5,5.8,5.6,5.9,5.7,5.6,0
1625,7.0,7.2,7.1,7.4,7.3,7.0,1
1125,7.0,7.2,7.1,7.4,7.3,7.0,1
728,5.5,5.8,5.6,5.9,5.7,5.6,0
844,5.8,6.0,5.9,6.1,6.0,5.7,0
707,8.8,9.0,8.6,9.1,8.9,9.0,1
119,7.9,8.1,7.8,8.3,8.0,8.2,1
1593,8.2,8.5,8.0,8.7,8.4,8.6,1
1779,7.9,8.1,7.8,8.3,8.0,8.2,1
523,8.2,8.5,8.0,8.7,8.4,8.6,1
514,5.8,6.0,5.9,6.1,6.0,5.7,0
82,6.0,6.5,6.2,6.0,6.1,6.3,0
1713,8.2,8.5,8.0,8.7,8.4,8.6,1
875,7.0,7.2,7.1,7.4,7.3,7.0,1
381,7.5,8.0,7.0,8.2,7.8,8.0,1
1560,6.1,6.3,6.0,6.4,6.2,6.1,0
85,7.0,7.2,7.1,7.4,7.3,7.0,1
1550,6.1,6.3,6.0,6.4,6.2,6.1,0
330,6.1,6.3,6.0,6.4,6.2,6.1,0
1327,8.8,9.0,8.6,9.1,8.9,9.0,1
1345,7.0,7.2,7.1,7.4,7.3,7.0,1
1010,6.1,6.3,6.0,6.4,6.2,6.1,0
1302,6.0,6.5,6.2,6.0,6.1,6.3,0
756,6.2,6.4,6.3,6.5,6.2,6.1,0
452,6.0,6.5,6.2,6.0,6.1,6.3,0
491,7.5,8.0,7.0,8.2,7.8,8.0,1
1363,8.2,8.5,8.0,8.7,8.4,8.6,1
288,5.5,5.8,5.6,5.9,5.7,5.6,0
1704,5.8,6.0,5.9,6.1,6.0,5.7,0
1826,6.2,6.4,6.3,6.5,6.2,6.1,0
1532,6.0,6.5,6.2,6.0,6.1,6.3,0
1471,7.5,8.0,7.0,8.2,7.8,8.0,1
611,7.5,8.0,7.0,8.2,7.8,8.0,1
915,7.0,7.2,7.1,7.4,7.3,7.0,1
1209,7.9,8.1,7.8,8.3,8.0,8.2,1
1646,6.2,6.4,6.3,6.5,6.2,6.1,0
991,7.5,8.0,7.0,8.2,7.8,8.0,1
1525,7.0,7.2,7.1,7.4,7.3,7.0,1
328,5.5,5.8,5.6,5.9,5.7,5.6,0
1415,7.0,7.2,7.1,7.4,7.3,7.0,1
670,6.1,6.3,6.0,6.4,6.2,6.1,0
980,6.1,6.3,6.0,6.4,6.2,6.1,0
1058,5.5,5.8,5.6,5.9,5.7,5.6,0
760,6.1,6.3,6.0,6.4,6.2,6.1,0
178,5.5,5.8,5.6,5.9,5.7,5.6,0
638,5.5,5.8,5.6,5.9,5.7,5.6,0
610,6.1,6.3,6.0,6.4,6.2,6.1,0
87,8.8,9.0,8.6,9.1,8.9,9.0,1
1294,5.8,6.0,5.9,6.1,6.0,5.7,0
1746,6.2,6.4,6.3,6.5,6.2,6.1,0
458,5.5,5.8,5.6,5.9,5.7,5.6,0
55,7.0,7.2,7.1,7.4,7.3,7.0,1
1627,8.8,9.0,8.6,9.1,8.9,9.0,1
222,6.0,6.5,6.2,6.0,6.1,6.3,0
114,5.8,6.0,5.9,6.1,6.0,5.7,0
888,5.5,5.8,5.6,5.9,5.7,5.6,0
1135,7.0,7.2,7.1,7.4,7.3,7.0,1
860,6.1,6.3,6.0,6.4,6.2,6.1,0
175,7.0,7.2,7.1,7.4,7.3,7.0,1
1095,7.0,7.2,7.1,7.4,7.3,7.0,1
590,6.1,6.3,6.0,6.4,6.2,6.1,0
1549,7.9,8.1,7.8,8.3,8.0,8.2,1
19,7.9,8.1,7.8,8.3,8.0,8.2,1
424,5.8,6.0,5.9,6.1,6.0,5.7,0
1234,5.8,6.0,5.9,6.1,6.0,5.7,0
286,6.2,6.4,6.3,6.5,6.2,6.1,0
1587,8.8,9.0,8.6,9.1,8.9,9.0,1
429,7.9,8.1,7.8,8.3,8.0,8.2,1
1767,8.8,9.0,8.6,9.1,8.9,9.0,1
1819,7.9,8.1,7.8,8.3,8.0,8.2,1
32,6.0,6.5,6.2,6.0,6.1,6.3,0
810,6.1,6.3,6.0,6.4,6.2,6.1,0
1597,8.8,9.0,8.6,9.1,8.9,9.0,1
215,7.0,7.2,7.1,7.4,7.3,7.0,1
705,7.0,7.2,7.1,7.4,7.3,7.0,1
327,8.8,9.0,8.6,9.1,8.9,9.0,1
561,7.5,8.0,7.0,8.2,7.8,8.0,1
1118,5.5,5.8,5.6,5.9,5.7,5.6,0
1783,8.2,8.5,8.0,8.7,8.4,8.6,1
1807,8.8,9.0,8.6,9.1,8.9,9.0,1
342,6.0,6.5,6.2,6.0,6.1,6.3,0
630,6.1,6.3,6.0,6.4,6.2,6.1,0
148,5.5,5.8,5.6,5.9,5.7,5.6,0
361,7.5,8.0,7.0,8.2,7.8,8.0,1
84,5.8,6.0,5.9,6.1,6.0,5.7,0
49,7.9,8.1,7.8,8.3,8.0,8.2,1
469,7.9,8.1,7.8,8.3,8.0,8.2,1
156,6.2,6.4,6.3,6.5,6.2,6.1,0
1335,7.0,7.2,7.1,7.4,7.3,7.0,1
1289,7.9,8.1,7.8,8.3,8.0,8.2,1
1112,6.0,6.5,6.2,6.0,6.1,6.3,0
1505,7.0,7.2,7.1,7.4,7.3,7.0,1
501,7.5,8.0,7.0,8.2,7.8,8.0,1
180,6.1,6.3,6.0,6.4,6.2,6.1,0
1613,8.2,8.5,8.0,8.7,8.4,8.6,1
680,6.1,6.3,6.0,6.4,6.2,6.1,0
880,6.1,6.3,6.0,6.4,6.2,6.1,0
1616,6.2,6.4,6.3,6.5,6.2,6.1,0
529,7.9,8.1,7.8,8.3,8.0,8.2,1
347,8.8,9.0,8.6,9.1,8.9,9.0,1
1275,7.0,7.2,7.1,7.4,7.3,7.0,1
1801,7.5,8.0,7.0,8.2,7.8,8.0,1
1750,6.1,6.3,6.0,6.4,6.2,6.1,0
965,7.0,7.2,7.1,7.4,7.3,7.0,1
1138,5.5,5.8,5.6,5.9,5.7,5.6,0
602,6.0,6.5,6.2,6.0,6.1,6.3,0
932,6.0,6.5,6.2,6.0,6.1,6.3,0
244,5.8,6.0,5.9,6.1,6.0,5.7,0
772,6.0,6.5,6.2,6.0,6.1,6.3,0
963,8.2,8.5,8.0,8.7,8.4,8.6,1
1359,7.9,8.1,7.8,8.3,8.0,8.2,1
313,8.2,8.5,8.0,8.7,8.4,8.6,1
436,6.2,6.4,6.3,6.5,6.2,6.1,0
1745,7.0,7.2,7.1,7.4,7.3,7.0,1
835,7.0,7.2,7.1,7.4,7.3,7.0,1
309,7.9,8.1,7.8,8.3,8.0,8.2,1
431,7.5,8.0,7.0,8.2,7.8,8.0,1
661,7.5,8.0,7.0,8.2,7.8,8.0,1
371,7.5,8.0,7.0,8.2,7.8,8.0,1
567,8.8,9.0,8.6,9.1,8.9,9.0,1
840,6.1,6.3,6.0,6.4,6.2,6.1,0
182,6.0,6.5,6.2,6.0,6.1,6.3,0
1561,7.5,8.0,7.0,8.2,7.8,8.0,1
622,6.0,6.5,6.2,6.0,6.1,6.3,0
894,5.8,6.0,5.9,6.1,6.0,5.7,0
1011,7.5,8.0,7.0,8.2,7.8,8.0,1
819,7.9,8.1,7.8,8.3,8.0,8.2,1
1694,5.8,6.0,5.9,6.1,6.0,5.7,0
297,8.8,9.0,8.6,9.1,8.9,9.0,1
1710,6.1,6.3,6.0,6.4,6.2,6.1,0
462,6.0,6.5,6.2,6.0,6.1,6.3,0
1310,6.1,6.3,6.0,6.4,6.2,6.1,0
1051,7.5,8.0,7.0,8.2,7.8,8.0,1
378,5.5,5.8,5.6,5.9,5.7,5.6,0
1609,7.9,8.1,7.8,8.3,8.0,8.2,1
106,6.2,6.4,6.3,6.5,6.2,6.1,0
127,8.8,9.0,8.6,9.1,8.9,9.0,1
1097,8.8,9.0,8.6,9.1,8.9,9.0,1
793,8.2,8.5,8.0,8.7,8.4,8.6,1
356,6.2,6.4,6.3,6.5,6.2,6.1,0
1493,8.2,8.5,8.0,8.7,8.4,8.6,1
683,8.2,8.5,8.0,8.7,8.4,8.6,1
1343,8.2,8.5,8.0,8.7,8.4,8.6,1
1723,8.2,8.5,8.0,8.7,8.4,8.6,1
210,6.1,6.3,6.0,6.4,6.2,6.1,0
766,6.2,6.4,6.3,6.5,6.2,6.1,0
141,7.5,8.0,7.0,8.2,7.8,8.0,1
1548,5.5,5.8,5.6,5.9,5.7,5.6,0
1230,6.1,6.3,6.0,6.4,6.2,6.1,0
953,8.2,8.5,8.0,8.7,8.4,8.6,1
1454,5.8,6.0,5.9,6.1,6.0,5.7,0
1005,7.0,7.2,7.1,7.4,7.3,7.0,1
773,8.2,8.5,8.0,8.7,8.4,8.6,1
1166,6.2,6.4,6.3,6.5,6.2,6.1,0
747,8.8,9.0,8.6,9.1,8.9,9.0,1
742,6.0,6.5,6.2,6.0,6.1,6.3,0
11,7.5,8.0,7.0,8.2,7.8,8.0,1
1566,6.2,6.4,6.3,6.5,6.2,6.1,0
1303,8.2,8.5,8.0,8.7,8.4,8.6,1
283,8.2,8.5,8.0,8.7,8.4,8.6,1
292,6.0,6.5,6.2,6.0,6.1,6.3,0
627,8.8,9.0,8.6,9.1,8.9,9.0,1
933,8.2,8.5,8.0,8.7,8.4,8.6,1
744,5.8,6.0,5.9,6.1,6.0,5.7,0
130,6.1,6.3,6.0,6.4,6.2,6.1,0
1115,7.0,7.2,7.1,7.4,7.3,7.0,1
324,5.8,6.0,5.9,6.1,6.0,5.7,0
994,5.8,6.0,5.9,6.1,6.0,5.7,0
1000,6.1,6.3,6.0,6.4,6.2,6.1,0
1797,8.8,9.0,8.6,9.1,8.9,9.0,1
1717,8.8,9.0,8.6,9.1,8.9,9.0,1
1205,7.0,7.2,7.1,7.4,7.3,7.0,1
755,7.0,7.2,7.1,7.4,7.3,7.0,1
696,6.2,6.4,6.3,6.5,6.2,6.1,0
966,6.2,6.4,6.3,6.5,6.2,6.1,0
1263,8.2,8.5,8.0,8.7,8.4,8.6,1
159,7.9,8.1,7.8,8.3,8.0,8.2,1
1281,7.5,8.0,7.0,8.2,7.8,8.0,1
635,7.0,7.2,7.1,7.4,7.3,7.0,1
517,8.8,9.0,8.6,9.1,8.9,9.0,1
1317,8.8,9.0,8.6,9.1,8.9,9.0,1
598,5.5,5.8,5.6,5.9,5.7,5.6,0
196,6.2,6.4,6.3,6.5,6.2,6.1,0
1518,5.5,5.8,5.6,5.9,5.7,5.6,0
1365,7.0,7.2,7.1,7.4,7.3,7.0,1
411,7.5,8.0,7.0,8.2,7.8,8.0,1
97,8.8,9.0,8.6,9.1,8.9,9.0,1
1340,6.1,6.3,6.0,6.4,6.2,6.1,0
1161,7.5,8.0,7.0,8.2,7.8,8.0,1
157,8.8,9.0,8.6,9.1,8.9,9.0,1
420,6.1,6.3,6.0,6.4,6.2,6.1,0
937,8.8,9.0,8.6,9.1,8.9,9.0,1
478,5.5,5.8,5.6,5.9,5.7,5.6,0
1770,6.1,6.3,6.0,6.4,6.2,6.1,0
669,7.9,8.1,7.8,8.3,8.0,8.2,1
916,6.2,6.4,6.3,6.5,6.2,6.1,0
1002,6.0,6.5,6.2,6.0,6.1,6.3,0
1659,7.9,8.1,7.8,8.3,8.0,8.2,1
448,5.5,5.8,5.6,5.9,5.7,5.6,0
911,7.5,8.0,7.0,8.2,7.8,8.0,1
179,7.9,8.1,7.8,8.3,8.0,8.2,1
391,7.5,8.0,7.0,8.2,7.8,8.0,1
579,7.9,8.1,7.8,8.3,8.0,8.2,1
866,6.2,6.4,6.3,6.5,6.2,6.1,0
1673,8.2,8.5,8.0,8.7,8.4,8.6,1
939,7.9,8.1,7.8,8.3,8.0,8.2,1
1519,7.9,8.1,7.8,8.3,8.0,8.2,1
778,5.5,5.8,5.6,5.9,5.7,5.6,0
1672,6.0,6.5,6.2,6.0,6.1,6.3,0
845,7.0,7.2,7.1,7.4,7.3,7.0,1
931,7.5,8.0,7.0,8.2,7.8,8.0,1
665,7.0,7.2,7.1,7.4,7.3,7.0,1
143,8.2,8.5,8.0,8.7,8.4,8.6,1
1617,8.8,9.0,8.6,9.1,8.9,9.0,1
1314,5.8,6.0,5.9,6.1,6.0,5.7,0
422,6.0,6.5,6.2,6.0,6.1,6.3,0
637,8.8,9.0,8.6,9.1,8.9,9.0,1
1610,6.1,6.3,6.0,6.4,6.2,6.1,0
1662,6.0,6.5,6.2,6.0,6.1,6.3,0
616,6.2,6.4,6.3,6.5,6.2,6.1,0
295,7.0,7.2,7.1,7.4,7.3,7.0,1
1504,5.8,6.0,5.9,6.1,6.0,5.7,0
1749,7.9,8.1,7.8,8.3,8.0,8.2,1
89,7.9,8.1,7.8,8.3,8.0,8.2,1
42,6.0,6.5,6.2,6.0,6.1,6.3,0
1660,6.1,6.3,6.0,6.4,6.2,6.1,0
1777,8.8,9.0,8.6,9.1,8.9,9.0,1
132,6.0,6.5,6.2,6.0,6.1,6.3,0
862,6.0,6.5,6.2,6.0,6.1,6.3,0
850,6.1,6.3,6.0,6.4,6.2,6.1,0
967,8.8,9.0,8.6,9.1,8.9,9.0,1
1707,8.8,9.0,8.6,9.1,8.9,9.0,1
1543,8.2,8.5,8.0,8.7,8.4,8.6,1
165,7.0,7.2,7.1,7.4,7.3,7.0,1
725,7.0,7.2,7.1,7.4,7.3,7.0,1
291,7.5,8.0,7.0,8.2,7.8,8.0,1
1743,8.2,8.5,8.0,8.7,8.4,8.6,1
1197,8.8,9.0,8.6,9.1,8.9,9.0,1
779,7.9,8.1,7.8,8.3,8.0,8.2,1
349,7.9,8.1,7.8,8.3,8.0,8.2,1
572,6.0,6.5,6.2,6.0,6.1,6.3,0
837,8.8,9.0,8.6,9.1,8.9,9.0,1
1735,7.0,7.2,7.1,7.4,7.3,7.0,1
1620,6.1,6.3,6.0,6.4,6.2,6.1,0
1470,6.1,6.3,6.0,6.4,6.2,6.1,0
1272,6.0,6.5,6.2,6.0,6.1,6.3,0
1086,6.2,6.4,6.3,6.5,6.2,6.1,0
459,7.9,8.1,7.8,8.3,8.0,8.2,1
376,6.2,6.4,6.3,6.5,6.2,6.1,0
334,5.8,6.0,5.9,6.1,6.0,5.7,0
1075,7.0,7.2,7.1,7.4,7.3,7.0,1
1622,6.0,6.5,6.2,6.0,6.1,6.3,0
1342,6.0,6.5,6.2,6.0,6.1,6.3,0
1031,7.5,8.0,7.0,8.2,7.8,8.0,1
1558,5.5,5.8,5.6,5.9,5.7,5.6,0
1709,7.9,8.1,7.8,8.3,8.0,8.2,1
1524,5.8,6.0,5.9,6.1,6.0,5.7,0
1773,8.2,8.5,8.0,8.7,8.4,8.6,1
1042,6.0,6.5,6.2,6.0,6.1,6.3,0
329,7.9,8.1,7.8,8.3,8.0,8.2,1
1426,6.2,6.4,6.3,6.5,6.2,6.1,0
319,7.9,8.1,7.8,8.3,8.0,8.2,1
1607,8.8,9.0,8.6,9.1,8.9,9.0,1
1248,5.5,5.8,5.6,5.9,5.7,5.6,0
1600,6.1,6.3,6.0,6.4,6.2,6.1,0
168,5.5,5.8,5.6,5.9,5.7,5.6,0
13,8.2,8.5,8.0,8.7,8.4,8.6,1
172,6.0,6.5,6.2,6.0,6.1,6.3,0
650,6.1,6.3,6.0,6.4,6.2,6.1,0
261,7.5,8.0,7.0,8.2,7.8,8.0,1
1122,6.0,6.5,6.2,6.0,6.1,6.3,0
1741,7.5,8.0,7.0,8.2,7.8,8.0,1
673,8.2,8.5,8.0,8.7,8.4,8.6,1
259,7.9,8.1,7.8,8.3,8.0,8.2,1
1604,5.8,6.0,5.9,6.1,6.0,5.7,0
139,7.9,8.1,7.8,8.3,8.0,8.2,1
1692,6.0,6.5,6.2,6.0,6.1,6.3,0
550,6.1,6.3,6.0,6.4,6.2,6.1,0
905,7.0,7.2,7.1,7.4,7.3,7.0,1
1408,5.5,5.8,5.6,5.9,5.7,5.6,0
1569,7.9,8.1,7.8,8.3,8.0,8.2,1
1091,7.5,8.0,7.0,8.2,7.8,8.0,1
559,7.9,8.1,7.8,8.3,8.0,8.2,1
140,6.1,6.3,6.0,6.4,6.2,6.1,0
1602,6.0,6.5,6.2,6.0,6.1,6.3,0
532,6.0,6.5,6.2,6.0,6.1,6.3,0
225,7.0,7.2,7.1,7.4,7.3,7.0,1
724,5.8,6.0,5.9,6.1,6.0,5.7,0
787,8.8,9.0,8.6,9.1,8.9,9.0,1
1588,5.5,5.8,5.6,5.9,5.7,5.6,0
865,7.0,7.2,7.1,7.4,7.3,7.0,1
410,6.1,6.3,6.0,6.4,6.2,6.1,0
326,6.2,6.4,6.3,6.5,6.2,6.1,0
1008,5.5,5.8,5.6,5.9,5.7,5.6,0
300,6.1,6.3,6.0,6.4,6.2,6.1,0
1162,6.0,6.5,6.2,6.0,6.1,6.3,0
1056,6.2,6.4,6.3,6.5,6.2,6.1,0
983,8.2,8.5,8.0,8.7,8.4,8.6,1
1711,7.5,8.0,7.0,8.2,7.8,8.0,1
715,7.0,7.2,7.1,7.4,7.3,7.0,1
