id,acidity,aroma,body,flavor,aftertaste,balance,quality
1356,6.2,6.4,6.3,6.5,6.2,6.1,0
244,5.8,6.0,5.9,6.1,6.0,5.7,0
1134,5.8,6.0,5.9,6.1,6.0,5.7,0
874,5.8,6.0,5.9,6.1,6.0,5.7,0
783,8.2,8.5,8.0,8.7,8.4,8.6,1
911,7.5,8.0,7.0,8.2,7.8,8.0,1
1094,5.8,6.0,5.9,6.1,6.0,5.7,0
1440,6.1,6.3,6.0,6.4,6.2,6.1,0
583,8.2,8.5,8.0,8.7,8.4,8.6,1
309,7.9,8.1,7.8,8.3,8.0,8.2,1
902,6.0,6.5,6.2,6.0,6.1,6.3,0
399,7.9,8.1,7.8,8.3,8.0,8.2,1
424,5.8,6.0,5.9,6.1,6.0,5.7,0
371,7.5,8.0,7.0,8.2,7.8,8.0,1
55,7.0,7.2,7.1,7.4,7.3,7.0,1
1002,6.0,6.5,6.2,6.0,6.1,6.3,0
619,7.9,8.1,7.8,8.3,8.0,8.2,1
313,8.2,8.5,8.0,8.7,8.4,8.6,1
942,6.0,6.5,6.2,6.0,6.1,6.3,0
1293,8.2,8.5,8.0,8.7,8.4,8.6,1
110,6.1,6.3,6.0,6.4,6.2,6.1,0
1287,8.8,9.0,8.6,9.1,8.9,9.0,1
707,8.8,9.0,8.6,9.1,8.9,9.0,1
101,7.5,8.0,7.0,8.2,7.8,8.0,1
472,6.0,6.5,6.2,6.0,6.1,6.3,0
794,5.8,6.0,5.9,6.1,6.0,5.7,0
1395,7.0,7.2,7.1,7.4,7.3,7.0,1
267,8.8,9.0,8.6,9.1,8.9,9.0,1
694,5.8,6.0,5.9,6.1,6.0,5.7,0
297,8.8,9.0,8.6,9.1,8.9,9.0,1
1366,6.2,6.4,6.3,6.5,6.2,6.1,0
965,7.0,7.2,7.1,7.4,7.3,7.0,1
803,8.2,8.5,8.0,8.7,8.4,8.6,1
971,7.5,8.0,7.0,8.2,7.8,8.0,1
378,5.5,5.8,5.6,5.9,5.7,5.6,0
287,8.8,9.0,8.6,9.1,8.9,9.0,1
1459,7.9,8.1,7.8,8.3,8.0,8.2,1
746,6.2,6.4,6.3,6.5,6.2,6.1,0
127,8.8,9.0,8.6,9.1,8.9,9.0,1
328,5.5,5.8,5.6,5.9,5.7,5.6,0
293,8.2,8.5,8.0,8.7,8.4,8.6,1
561,7.5,8.0,7.0,8.2,7.8,8.0,1
1375,7.0,7.2,7.1,7.4,7.3,7.0,1
1150,6.1,6.3,6.0,6.4,6.2,6.1,0
356,6.2,6.4,6.3,6.5,6.2,6.1,0
1237,8.8,9.0,8.6,9.1,8.9,9.0,1
171,7.5,8.0,7.0,8.2,7.8,8.0,1
862,6.0,6.5,6.2,6.0,6.1,6.3,0
1512,6.0,6.5,6.2,6.0,6.1,6.3,0
637,8.8,9.0,8.6,9.1,8.9,9.0,1
210,6.1,6.3,6.0,6.4,6.2,6.1,0
615,7.0,7.2,7.1,7.4,7.3,7.0,1
586,6.2,6.4,6.3,6.5,6.2,6.1,0
141,7.5,8.0,7.0,8.2,7.8,8.0,1
1515,7.0,7.2,7.1,7.4,7.3,7.0,1
1011,7.5,8.0,7.0,8.2,7.8,8.0,1
665,7.0,7.2,7.1,7.4,7.3,7.0,1
1205,7.0,7.2,7.1,7.4,7.3,7.0,1
702,6.0,6.5,6.2,6.0,6.1,6.3,0
1455,7.0,7.2,7.1,7.4,7.3,7.0,1
650,6.1,6.3,6.0,6.4,6.2,6.1,0
200,6.1,6.3,6.0,6.4,6.2,6.1,0
910,6.1,6.3,6.0,6.4,6.2,6.1,0
1232,6.0,6.5,6.2,6.0,6.1,6.3,0
1075,7.0,7.2,7.1,7.4,7.3,7.0,1
1044,5.8,6.0,5.9,6.1,6.0,5.7,0
515,7.0,7.2,7.1,7.4,7.3,7.0,1
11,7.5,8.0,7.0,8.2,7.8,8.0,1
148,5.5,5.8,5.6,5.9,5.7,5.6,0
737,8.8,9.0,8.6,9.1,8.9,9.0,1
283,8.2,8.5,8.0,8.7,8.4,8.6,1
299,7.9,8.1,7.8,8.3,8.0,8.2,1
627,8.8,9.0,8.6,9.1,8.9,9.0,1
292,6.0,6.5,6.2,6.0,6.1,6.3,0
1417,8.8,9.0,8.6,9.1,8.9,9.0,1
611,7.5,8.0,7.0,8.2,7.8,8.0,1
1055,7.0,7.2,7.1,7.4,7.3,7.0,1
1394,5.8,6.0,5.9,6.1,6.0,5.7,0
966,6.2,6.4,6.3,6.5,6.2,6.1,0
130,6.1,6.3,6.0,6.4,6.2,6.1,0
592,6.0,6.5,6.2,6.0,6.1,6.3,0
332,6.0,6.5,6.2,6.0,6.1,6.3,0
324,5.8,6.0,5.9,6.1,6.0,5.7,0
723,8.2,8.5,8.0,8.7,8.4,8.6,1
1325,7.0,7.2,7.1,7.4,7.3,7.0,1
598,5.5,5.8,5.6,5.9,5.7,5.6,0
136,6.2,6.4,6.3,6.5,6.2,6.1,0
725,7.0,7.2,7.1,7.4,7.3,7.0,1
1294,5.8,6.0,5.9,6.1,6.0,5.7,0
1506,6.2,6.4,6.3,6.5,6.2,6.1,0
436,6.2,6.4,6.3,6.5,6.2,6.1,0
781,7.5,8.0,7.0,8.2,7.8,8.0,1
793,8.2,8.5,8.0,8.7,8.4,8.6,1
1334,5.8,6.0,5.9,6.1,6.0,5.7,0
681,7.5,8.0,7.0,8.2,7.8,8.0,1
159,7.9,8.1,7.8,8.3,8.0,8.2,1
1031,7.5,8.0,7.0,8.2,7.8,8.0,1
1312,6.0,6.5,6.2,6.0,6.1,6.3,0
984,5.8,6.0,5.9,6.1,6.0,5.7,0
196,6.2,6.4,6.3,6.5,6.2,6.1,0
1259,7.9,8.1,7.8,8.3,8.0,8.2,1
1444,5.8,6.0,5.9,6.1,6.0,5.7,0
411,7.5,8.0,7.0,8.2,7.8,8.0,1
97,8.8,9.0,8.6,9.1,8.9,9.0,1
597,8.8,9.0,8.6,9.1,8.9,9.0,1
157,8.8,9.0,8.6,9.1,8.9,9.0,1
420,6.1,6.3,6.0,6.4,6.2,6.1,0
1166,6.2,6.4,6.3,6.5,6.2,6.1,0
478,5.5,5.8,5.6,5.9,5.7,5.6,0
622,6.0,6.5,6.2,6.0,6.1,6.3,0
661,7.5,8.0,7.0,8.2,7.8,8.0,1
1457,8.8,9.0,8.6,9.1,8.9,9.0,1
448,5.5,5.8,5.6,5.9,5.7,5.6,0
179,7.9,8.1,7.8,8.3,8.0,8.2,1
391,7.5,8.0,7.0,8.2,7.8,8.0,1
1309,7.9,8.1,7.8,8.3,8.0,8.2,1
1224,5.8,6.0,5.9,6.1,6.0,5.7,0
1260,6.1,6.3,6.0,6.4,6.2,6.1,0
618,5.5,5.8,5.6,5.9,5.7,5.6,0
1261,7.5,8.0,7.0,8.2,7.8,8.0,1
1344,5.8,6.0,5.9,6.1,6.0,5.7,0
1014,5.8,6.0,5.9,6.1,6.0,5.7,0
1499,7.9,8.1,7.8,8.3,8.0,8.2,1
760,6.1,6.3,6.0,6.4,6.2,6.1,0
670,6.1,6.3,6.0,6.4,6.2,6.1,0
295,7.0,7.2,7.1,7.4,7.3,7.0,1
908,5.5,5.8,5.6,5.9,5.7,5.6,0
890,6.1,6.3,6.0,6.4,6.2,6.1,0
89,7.9,8.1,7.8,8.3,8.0,8.2,1
998,5.5,5.8,5.6,5.9,5.7,5.6,0
950,6.1,6.3,6.0,6.4,6.2,6.1,0
589,7.9,8.1,7.8,8.3,8.0,8.2,1
675,7.0,7.2,7.1,7.4,7.3,7.0,1
1407,8.8,9.0,8.6,9.1,8.9,9.0,1
712,6.0,6.5,6.2,6.0,6.1,6.3,0
964,5.8,6.0,5.9,6.1,6.0,5.7,0
291,7.5,8.0,7.0,8.2,7.8,8.0,1
1500,6.1,6.3,6.0,6.4,6.2,6.1,0
608,5.5,5.8,5.6,5.9,5.7,5.6,0
349,7.9,8.1,7.8,8.3,8.0,8.2,1
705,7.0,7.2,7.1,7.4,7.3,7.0,1
1432,6.0,6.5,6.2,6.0,6.1,6.3,0
706,6.2,6.4,6.3,6.5,6.2,6.1,0
847,8.8,9.0,8.6,9.1,8.9,9.0,1
612,6.0,6.5,6.2,6.0,6.1,6.3,0
459,7.9,8.1,7.8,8.3,8.0,8.2,1
376,6.2,6.4,6.3,6.5,6.2,6.1,0
334,5.8,6.0,5.9,6.1,6.0,5.7,0
1199,7.9,8.1,7.8,8.3,8.0,8.2,1
1343,8.2,8.5,8.0,8.7,8.4,8.6,1
1180,6.1,6.3,6.0,6.4,6.2,6.1,0
1409,7.9,8.1,7.8,8.3,8.0,8.2,1
579,7.9,8.1,7.8,8.3,8.0,8.2,1
329,7.9,8.1,7.8,8.3,8.0,8.2,1
319,7.9,8.1,7.8,8.3,8.0,8.2,1
1169,7.9,8.1,7.8,8.3,8.0,8.2,1
1347,8.8,9.0,8.6,9.1,8.9,9.0,1
13,8.2,8.5,8.0,8.7,8.4,8.6,1
172,6.0,6.5,6.2,6.0,6.1,6.3,0
261,7.5,8.0,7.0,8.2,7.8,8.0,1
839,7.9,8.1,7.8,8.3,8.0,8.2,1
880,6.1,6.3,6.0,6.4,6.2,6.1,0
1472,6.0,6.5,6.2,6.0,6.1,6.3,0
139,7.9,8.1,7.8,8.3,8.0,8.2,1
550,6.1,6.3,6.0,6.4,6.2,6.1,0
1188,5.5,5.8,5.6,5.9,5.7,5.6,0
865,7.0,7.2,7.1,7.4,7.3,7.0,1
1023,8.2,8.5,8.0,8.7,8.4,8.6,1
559,7.9,8.1,7.8,8.3,8.0,8.2,1
140,6.1,6.3,6.0,6.4,6.2,6.1,0
1329,7.9,8.1,7.8,8.3,8.0,8.2,1
1377,8.8,9.0,8.6,9.1,8.9,9.0,1
225,7.0,7.2,7.1,7.4,7.3,7.0,1
600,6.1,6.3,6.0,6.4,6.2,6.1,0
410,6.1,6.3,6.0,6.4,6.2,6.1,0
326,6.2,6.4,6.3,6.5,6.2,6.1,0
300,6.1,6.3,6.0,6.4,6.2,6.1,0
905,7.0,7.2,7.1,7.4,7.3,7.0,1
931,7.5,8.0,7.0,8.2,7.8,8.0,1
1189,7.9,8.1,7.8,8.3,8.0,8.2,1
1410,6.1,6.3,6.0,6.4,6.2,6.1,0
967,8.8,9.0,8.6,9.1,8.9,9.0,1
1008,5.5,5.8,5.6,5.9,5.7,5.6,0
574,5.8,6.0,5.9,6.1,6.0,5.7,0
504,5.8,6.0,5.9,6.1,6.0,5.7,0
825,7.0,7.2,7.1,7.4,7.3,7.0,1
4,5.8,6.0,5.9,6.1,6.0,5.7,0
778,5.5,5.8,5.6,5.9,5.7,5.6,0
468,5.5,5.8,5.6,5.9,5.7,5.6,0
322,6.0,6.5,6.2,6.0,6.1,6.3,0
6,6.2,6.4,6.3,6.5,6.2,6.1,0
994,5.8,6.0,5.9,6.1,6.0,5.7,0
548,5.5,5.8,5.6,5.9,5.7,5.6,0
765,7.0,7.2,7.1,7.4,7.3,7.0,1
40,6.1,6.3,6.0,6.4,6.2,6.1,0
543,8.2,8.5,8.0,8.7,8.4,8.6,1
243,8.2,8.5,8.0,8.7,8.4,8.6,1
137,8.8,9.0,8.6,9.1,8.9,9.0,1
1203,8.2,8.5,8.0,8.7,8.4,8.6,1
616,6.2,6.4,6.3,6.5,6.2,6.1,0
1122,6.0,6.5,6.2,6.0,6.1,6.3,0
1103,8.2,8.5,8.0,8.7,8.4,8.6,1
1486,6.2,6.4,6.3,6.5,6.2,6.1,0
1385,7.0,7.2,7.1,7.4,7.3,7.0,1
582,6.0,6.5,6.2,6.0,6.1,6.3,0
1495,7.0,7.2,7.1,7.4,7.3,7.0,1
807,8.8,9.0,8.6,9.1,8.9,9.0,1
1408,5.5,5.8,5.6,5.9,5.7,5.6,0
377,8.8,9.0,8.6,9.1,8.9,9.0,1
315,7.0,7.2,7.1,7.4,7.3,7.0,1
443,8.2,8.5,8.0,8.7,8.4,8.6,1
320,6.1,6.3,6.0,6.4,6.2,6.1,0
1151,7.5,8.0,7.0,8.2,7.8,8.0,1
812,6.0,6.5,6.2,6.0,6.1,6.3,0
1147,8.8,9.0,8.6,9.1,8.9,9.0,1
425,7.0,7.2,7.1,7.4,7.3,7.0,1
554,5.8,6.0,5.9,6.1,6.0,5.7,0
595,7.0,7.2,7.1,7.4,7.3,7.0,1
1253,8.2,8.5,8.0,8.7,8.4,8.6,1
671,7.5,8.0,7.0,8.2,7.8,8.0,1
788,5.5,5.8,5.6,5.9,5.7,5.6,0
1235,7.0,7.2,7.1,7.4,7.3,7.0,1
680,6.1,6.3,6.0,6.4,6.2,6.1,0
228,5.5,5.8,5.6,5.9,5.7,5.6,0
1320,6.1,6.3,6.0,6.4,6.2,6.1,0
904,5.8,6.0,5.9,6.1,6.0,5.7,0
1000,6.1,6.3,6.0,6.4,6.2,6.1,0
1179,7.9,8.1,7.8,8.3,8.0,8.2,1
67,8.8,9.0,8.6,9.1,8.9,9.0,1
394,5.8,6.0,5.9,6.1,6.0,5.7,0
580,6.1,6.3,6.0,6.4,6.2,6.1,0
1010,6.1,6.3,6.0,6.4,6.2,6.1,0
212,6.0,6.5,6.2,6.0,6.1,6.3,0
1175,7.0,7.2,7.1,7.4,7.3,7.0,1
800,6.1,6.3,6.0,6.4,6.2,6.1,0
537,8.8,9.0,8.6,9.1,8.9,9.0,1
850,6.1,6.3,6.0,6.4,6.2,6.1,0
949,7.9,8.1,7.8,8.3,8.0,8.2,1
86,6.2,6.4,6.3,6.5,6.2,6.1,0
1369,7.9,8.1,7.8,8.3,8.0,8.2,1
273,8.2,8.5,8.0,8.7,8.4,8.6,1
1133,8.2,8.5,8.0,8.7,8.4,8.6,1
866,6.2,6.4,6.3,6.5,6.2,6.1,0
1463,8.2,8.5,8.0,8.7,8.4,8.6,1
631,7.5,8.0,7.0,8.2,7.8,8.0,1
1514,5.8,6.0,5.9,6.1,6.0,5.7,0
1419,7.9,8.1,7.8,8.3,8.0,8.2,1
1281,7.5,8.0,7.0,8.2,7.8,8.0,1
274,5.8,6.0,5.9,6.1,6.0,5.7,0
758,5.5,5.8,5.6,5.9,5.7,5.6,0
363,8.2,8.5,8.0,8.7,8.4,8.6,1
623,8.2,8.5,8.0,8.7,8.4,8.6,1
3,8.2,8.5,8.0,8.7,8.4,8.6,1
7,8.8,9.0,8.6,9.1,8.9,9.0,1
312,6.0,6.5,6.2,6.0,6.1,6.3,0
678,5.5,5.8,5.6,5.9,5.7,5.6,0
666,6.2,6.4,6.3,6.5,6.2,6.1,0
959,7.9,8.1,7.8,8.3,8.0,8.2,1
1498,5.5,5.8,5.6,5.9,5.7,5.6,0
216,6.2,6.4,6.3,6.5,6.2,6.1,0
1030,6.1,6.3,6.0,6.4,6.2,6.1,0
28,5.5,5.8,5.6,5.9,5.7,5.6,0
1095,7.0,7.2,7.1,7.4,7.3,7.0,1
900,6.1,6.3,6.0,6.4,6.2,6.1,0
692,6.0,6.5,6.2,6.0,6.1,6.3,0
639,7.9,8.1,7.8,8.3,8.0,8.2,1
768,5.5,5.8,5.6,5.9,5.7,5.6,0
846,6.2,6.4,6.3,6.5,6.2,6.1,0
625,7.0,7.2,7.1,7.4,7.3,7.0,1
869,7.9,8.1,7.8,8.3,8.0,8.2,1
257,8.8,9.0,8.6,9.1,8.9,9.0,1
26,6.2,6.4,6.3,6.5,6.2,6.1,0
337,8.8,9.0,8.6,9.1,8.9,9.0,1
573,8.2,8.5,8.0,8.7,8.4,8.6,1
48,5.5,5.8,5.6,5.9,5.7,5.6,0
107,8.8,9.0,8.6,9.1,8.9,9.0,1
350,6.1,6.3,6.0,6.4,6.2,6.1,0
56,6.2,6.4,6.3,6.5,6.2,6.1,0
827,8.8,9.0,8.6,9.1,8.9,9.0,1
214,5.8,6.0,5.9,6.1,6.0,5.7,0
121,7.5,8.0,7.0,8.2,7.8,8.0,1
889,7.9,8.1,7.8,8.3,8.0,8.2,1
985,7.0,7.2,7.1,7.4,7.3,7.0,1
73,8.2,8.5,8.0,8.7,8.4,8.6,1
837,8.8,9.0,8.6,9.1,8.9,9.0,1
875,7.0,7.2,7.1,7.4,7.3,7.0,1
46,6.2,6.4,6.3,6.5,6.2,6.1,0
1346,6.2,6.4,6.3,6.5,6.2,6.1,0
524,5.8,6.0,5.9,6.1,6.0,5.7,0
888,5.5,5.8,5.6,5.9,5.7,5.6,0
809,7.9,8.1,7.8,8.3,8.0,8.2,1
883,8.2,8.5,8.0,8.7,8.4,8.6,1
813,8.2,8.5,8.0,8.7,8.4,8.6,1
534,5.8,6.0,5.9,6.1,6.0,5.7,0
1152,6.0,6.5,6.2,6.0,6.1,6.3,0
604,5.8,6.0,5.9,6.1,6.0,5.7,0
466,6.2,6.4,6.3,6.5,6.2,6.1,0
1162,6.0,6.5,6.2,6.0,6.1,6.3,0
1297,8.8,9.0,8.6,9.1,8.9,9.0,1
821,7.5,8.0,7.0,8.2,7.8,8.0,1
968,5.5,5.8,5.6,5.9,5.7,5.6,0
61,7.5,8.0,7.0,8.2,7.8,8.0,1
906,6.2,6.4,6.3,6.5,6.2,6.1,0
93,8.2,8.5,8.0,8.7,8.4,8.6,1
667,8.8,9.0,8.6,9.1,8.9,9.0,1
721,7.5,8.0,7.0,8.2,7.8,8.0,1
195,7.0,7.2,7.1,7.4,7.3,7.0,1
281,7.5,8.0,7.0,8.2,7.8,8.0,1
696,6.2,6.4,6.3,6.5,6.2,6.1,0
360,6.1,6.3,6.0,6.4,6.2,6.1,0
520,6.1,6.3,6.0,6.4,6.2,6.1,0
1126,6.2,6.4,6.3,6.5,6.2,6.1,0
786,6.2,6.4,6.3,6.5,6.2,6.1,0
183,8.2,8.5,8.0,8.7,8.4,8.6,1
1120,6.1,6.3,6.0,6.4,6.2,6.1,0
111,7.5,8.0,7.0,8.2,7.8,8.0,1
43,8.2,8.5,8.0,8.7,8.4,8.6,1
1439,7.9,8.1,7.8,8.3,8.0,8.2,1
205,7.0,7.2,7.1,7.4,7.3,7.0,1
840,6.1,6.3,6.0,6.4,6.2,6.1,0
53,8.2,8.5,8.0,8.7,8.4,8.6,1
546,6.2,6.4,6.3,6.5,6.2,6.1,0
1121,7.5,8.0,7.0,8.2,7.8,8.0,1
915,7.0,7.2,7.1,7.4,7.3,7.0,1
943,8.2,8.5,8.0,8.7,8.4,8.6,1
1502,6.0,6.5,6.2,6.0,6.1,6.3,0
184,5.8,6.0,5.9,6.1,6.0,5.7,0
138,5.5,5.8,5.6,5.9,5.7,5.6,0
1138,5.5,5.8,5.6,5.9,5.7,5.6,0
81,7.5,8.0,7.0,8.2,7.8,8.0,1
1230,6.1,6.3,6.0,6.4,6.2,6.1,0
106,6.2,6.4,6.3,6.5,6.2,6.1,0
542,6.0,6.5,6.2,6.0,6.1,6.3,0
755,7.0,7.2,7.1,7.4,7.3,7.0,1
481,7.5,8.0,7.0,8.2,7.8,8.0,1
166,6.2,6.4,6.3,6.5,6.2,6.1,0
249,7.9,8.1,7.8,8.3,8.0,8.2,1
308,5.5,5.8,5.6,5.9,5.7,5.6,0
447,8.8,9.0,8.6,9.1,8.9,9.0,1
1413,8.2,8.5,8.0,8.7,8.4,8.6,1
335,7.0,7.2,7.1,7.4,7.3,7.0,1
98,5.5,5.8,5.6,5.9,5.7,5.6,0
1464,5.8,6.0,5.9,6.1,6.0,5.7,0
738,5.5,5.8,5.6,5.9,5.7,5.6,0
856,6.2,6.4,6.3,6.5,6.2,6.1,0
963,8.2,8.5,8.0,8.7,8.4,8.6,1
103,8.2,8.5,8.0,8.7,8.4,8.6,1
435,7.0,7.2,7.1,7.4,7.3,7.0,1
75,7.0,7.2,7.1,7.4,7.3,7.0,1
1360,6.1,6.3,6.0,6.4,6.2,6.1,0
1263,8.2,8.5,8.0,8.7,8.4,8.6,1
1379,7.9,8.1,7.8,8.3,8.0,8.2,1
303,8.2,8.5,8.0,8.7,8.4,8.6,1
1313,8.2,8.5,8.0,8.7,8.4,8.6,1
1282,6.0,6.5,6.2,6.0,6.1,6.3,0
1241,7.5,8.0,7.0,8.2,7.8,8.0,1
763,8.2,8.5,8.0,8.7,8.4,8.6,1
734,5.8,6.0,5.9,6.1,6.0,5.7,0
389,7.9,8.1,7.8,8.3,8.0,8.2,1
236,6.2,6.4,6.3,6.5,6.2,6.1,0
1264,5.8,6.0,5.9,6.1,6.0,5.7,0
268,5.5,5.8,5.6,5.9,5.7,5.6,0
306,6.2,6.4,6.3,6.5,6.2,6.1,0
808,5.5,5.8,5.6,5.9,5.7,5.6,0
118,5.5,5.8,5.6,5.9,5.7,5.6,0
1229,7.9,8.1,7.8,8.3,8.0,8.2,1
674,5.8,6.0,5.9,6.1,6.0,5.7,0
250,6.1,6.3,6.0,6.4,6.2,6.1,0
1107,8.8,9.0,8.6,9.1,8.9,9.0,1
1092,6.0,6.5,6.2,6.0,6.1,6.3,0
72,6.0,6.5,6.2,6.0,6.1,6.3,0
95,7.0,7.2,7.1,7.4,7.3,7.0,1
1036,6.2,6.4,6.3,6.5,6.2,6.1,0
34,5.8,6.0,5.9,6.1,6.0,5.7,0
1115,7.0,7.2,7.1,7.4,7.3,7.0,1
449,7.9,8.1,7.8,8.3,8.0,8.2,1
446,6.2,6.4,6.3,6.5,6.2,6.1,0
772,6.0,6.5,6.2,6.0,6.1,6.3,0
717,8.8,9.0,8.6,9.1,8.9,9.0,1
907,8.8,9.0,8.6,9.1,8.9,9.0,1
1243,8.2,8.5,8.0,8.7,8.4,8.6,1
1177,8.8,9.0,8.6,9.1,8.9,9.0,1
